CODI_ENS;TIPUS_ENS;NOM;CARREC;AREA;PARTIT_POLITIC;MUNICIPI_REPRESENTA;ORDRE;DATA_NOMENAMENT
815160009;Municipis;JOSEP ROCADEMBOSCH BRUCH;Regidor/a;Ensenyament i Joventut;JxCAT-JUNTS;;7;15/6/2019
815210007;Municipis;IMMA PALET RUBIÓ;Alcalde/ssa;Alcaldia, Urbanisme. Governcaió, Via Pública;IO-AM;;1;15/6/2019
815210007;Municipis;SANDRA TORT JOVÉ;Tinent/a d'Alcalde;Hisenda, Benestar Social, Cultura, Comunicació;IO-AM;;2;15/6/2019
815210007;Municipis;DANIEL SANCHEZ LORENZO;Regidor/a;Medi Ambient i Territori, Promoció Econòmica, Ensenyament, Activitat Física;IO-AM;;3;15/6/2019
815210007;Municipis;JOAQUIM VICH ENRICH INDEPENDENT;Regidor/a;;JUNTS;;4;15/6/2019
815210007;Municipis;ALEXIS URGELL SOTERAS INDEPENDENT;Regidor/a;;JUNTS;;5;15/6/2019
815370005;Municipis;JORDI RULL I CLAUS;Alcalde/ssa;Urbanisme, Obres, Règim Interior i Atenció al Ciutadà;ERC - AM;;1;15/6/2019
815370005;Municipis;GLÒRIA MATEU I CUQUET;Tinent/a d'Alcalde;Cultura, Joventut i Esports;ERC-AM;;2;15/6/2019
815370005;Municipis;PERE PUIG I VILA;Tinent/a d'Alcalde;Serveis i Vies Públiques i Medi Ambient;ERC-AM;;3;15/6/2019
815370005;Municipis;CARME GARCIA I BUILS;Regidor/a;Hisenda, Patrimoni, Recursos Humans, Promoció Econòmica i Transparència;ERC-AM;;4;15/6/2019
815370005;Municipis;JORDI ALBETS I PORTA;Regidor/a;Educació, Telecomunicacions i Innovació Tecnològica;ERC-AM;;5;15/6/2019
815370005;Municipis;MARIA ROSER CUQUET I GIRÓ;Regidor/a;Salut Pública i Benestar Social;ERC-AM;;6;15/6/2019
815370005;Municipis;XAVIER MASGRAU GONZÁLEZ;Regidor/a;;JUNTS;;7;15/6/2019
815420002;Municipis;MONTSERRAT MASCARÓ GRAS;Alcalde/ssa;Urbanisme, Habitatge i Obres Públiques,Serveis Ciutadans i Via Pública, Governació, Règins Interns,;JUNTS;;1;15/6/2019
815420002;Municipis;JOSEP MARIA ABARIN OLIVELLA;Tinent/a d'Alcalde;Hisenda, Governació, Promoció i Desenvolupament Local, Benestar Social;JUNTS;;2;15/6/2019
815420002;Municipis;MARIO LARRUBIA MAÑAS (IND);Tinent/a d'Alcalde;Co·laboració Entitats Locals, Joventut i Esport, Comunicació, Patrimoni Cultural i Cultura, Noves Te;JUNTS;;3;15/6/2019
815420002;Municipis;ALBERT DE SANGENÍS-LLIVI PERELLÓ;Regidor/a;Urbanisme, Habitatge i Obres Públiques, Salut, Educació, Infància;JUNTS;;4;15/6/2019
815420002;Municipis;JOAN MARRUGAT MARIN;Regidor/a;Paisatgista, Agricultura, Serveis Ciutadans i Via Pública, Seguretat Ciutadana-Vial, Protocol Civil;JUNTS;;5;15/6/2019
815420002;Municipis;JORDI FLIX I DURAN;Regidor/a;;ERC-AM;;6;15/6/2019
815420002;Municipis;ORIOL PONSA I MARTELL;Regidor/a;;NO ADSCRIT;;7;15/6/2019
815550006;Municipis;FRANCESC ALEMANY MARTÍNEZ;Alcalde/ssa;Hisenda i RRHH;ERC-AM;;1;15/6/2019
815550006;Municipis;SUSANNA PLA CAPDEVILA ;Tinent/a d'Alcalde;Educació, Joventut, Cultura i Festes i Governació;ERC-AM;;2;15/6/2019
815550006;Municipis;JORDI VILLARET SAYAGO ;Tinent/a d'Alcalde;Planificació i Control Urbanístic, Obres i Serveis i Via Pública, Esports, Salut Pública i Participa;ERC-AM;;3;15/6/2019
815550006;Municipis;ORIOL JORDAN RAMON ;Regidor/a;Noves Tecnologies, Transparència i Adm. Electrònica i Comunicació;ERC-AM;;4;15/6/2019
815550006;Municipis;ALEIX FREIXA FERRER (JOVENT REPUBLICÀ);Regidor/a;Promoció Económica i Consum, Medi Ambient, Món Rural, Defensa Forstal i Patrimoni Cultural;ERC-AM;;5;15/6/2019
815550006;Municipis;ELENA CARLES GARAU ;Regidor/a;Serveis Socials i Igualtat, Entitats, Urbanitzacions i Transport;ERC-AM;;6;15/6/2019
815550006;Municipis;SÒNIA GONZÀLEZ HERNÀNDEZ ;Regidor/a;;ERC-AM;;7;15/6/2019
815550006;Municipis;MARIA DOLORES AGÜERA MARTIN;Regidor/a;;PSC-CP;;8;15/6/2019
815550006;Municipis;JUAN VILA LAZARO ;Regidor/a;;PSC-CP;;9;15/6/2019
815550006;Municipis;ROSA MARIA GARCÍA COLOMER ;Regidor/a;;PSC-CP;;10;15/6/2019
815550006;Municipis;JOSE MANUEL RUEDA GARCÍA;Regidor/a;;PSC-CP;;11;15/6/2019
815550006;Municipis;CARMEN OLGA ALÍA PÉREZ ;Regidor/a;;PSC-CP;;12;15/6/2019
815550006;Municipis;CLARA HIDALGA LASHERAS;Regidor/a;;PEC-ECG;;13;15/6/2019
815680001;Municipis;ORIOL LOZANO ROCABRUNA;Alcalde/ssa;Esports i RRHH;ERC-AM;;1;15/6/2019
815680001;Municipis;EVA SOLER GUALLAR;Tinent/a d'Alcalde;Educació i Cultura, Seguretat Ciutadana, Comunicació i Transparència;ERC-AM;;2;15/6/2019
815680001;Municipis;PATRICIA FREIRE NUÑEZ;Tinent/a d'Alcalde;Justicia Social, Accó Social, Gent Gran i Habitatge;ERC-AM;;3;15/6/2019
815680001;Municipis;LAURA NAVARRO CEBALLOS;Tinent/a d'Alcalde;Ocupació i Benestar, Empresa i Ocupació, Via Pública, Espais i Jardins;JxPSiP-JUNTS;;4;15/6/2019
815680001;Municipis;IGNASI FARGAS ROCA ;Tinent/a d'Alcalde;Ciutadania, Educació, Participació, Joventut;ERC-AM;;5;15/6/2019
815680001;Municipis;JORDI PUJOL LOZANO;Tinent/a d'Alcalde;Territori, Salut Pública, Sanitat i Consum;JxPSiP-JUNTS;;6;15/6/2019
815680001;Municipis;JORDI PLAZA NUALART;Regidor/a;Medi Natural, Gestió Ambiental i Pagesia, Festes Populars, Fires i Mercats, Urbanisme;ERC-AM;;7;15/6/2019
815680001;Municipis;SERGI PLAZA RUIZ;Regidor/a;Serveis Municipals, Economia;ERC-AM;;8;28/11/2019
815680001;Municipis;OVIDI CRISTIAN POPESCU;Regidor/a;Comerç i Turisme, Mobilitat i Transport;JxPSiP-JUNTS;;9;15/6/2019
815680001;Municipis;IGNACIO MARTINEZ RIVAS;Regidor/a;;PSC-CP;;10;15/6/2019
815680001;Municipis;MARC SANABRIA ROBLEDO;Regidor/a;;PSC-CP;;11;15/6/2019
815680001;Municipis;CRISTINA PÉREZ GÓMEZ;Regidor/a;;PSC-CP;;12;28/11/2019
815680001;Municipis;JOANA SANCHEZ GIMENEZ ;Regidor/a;;PSC-CP;;13;15/6/2019
815680001;Municipis;MIQUEL ÀNGEL CAÑIZARES GÓMEZ;Regidor/a;;PSC-CP;;14;15/6/2019
815680001;Municipis;JUAN MARTÍNEZ NIETO;Regidor/a;;Cs;;15;15/6/2019
815680001;Municipis;ANDRÉS MARTÍNEZ PALACIO;Regidor/a;;Cs;;16;15/6/2019
815680001;Municipis;NÙRIA SOLÀ BUJONS;Regidor/a;;PRIMÀRIES;;17;15/6/2019
815740003;Municipis;ASCENSIÓN RATIA CHECA;Alcalde/ssa;Gent Gran, Governació;EXP;;1;15/6/2019
815740003;Municipis;JOAN PARERA I GARCÍA;Tinent/a d'Alcalde;Urbanisme, Habitatge, RRHH i Hisenda;EP-ECG;;2;15/6/2019
815740003;Municipis;RAFAEL MARTÍN PÉREZ;Tinent/a d'Alcalde;Serveis Municipals i Barri de Fontpineda;P.D.F.;;3;15/6/2019
815740003;Municipis;ALBERTO SEGURA FUENTES;Tinent/a d'Alcalde;Comunicació, Educació i Infància, Participació Ciutadana, Transparència i Sanitat;EP-ECG;;4;15/6/2019
815740003;Municipis;OSCAR SANTOS IZQUIERDO;Tinent/a d'Alcalde;Esports, Solidaritat i Cooperació;EP-ECG;;5;15/6/2019
815740003;Municipis;REBECA MARTÍNEZ BERNABÉ;Tinent/a d'Alcalde;Promoció Econòmica, Comerç, Consum i Turisme;EP-ECG;;6;15/6/2019
815740003;Municipis;JORDI CARBONELL BLÁZQUEZ;Regidor/a;Medi Ambient, Cultura i Mobilitat;EP-ECG;;7;15/6/2019
815740003;Municipis;SOLEDAD (SOLE) MONTALBÁN CAMPOS;Regidor/a;Serveis Socials, Joventut i Igualtat;EP-ECG;;8;15/6/2019
815740003;Municipis;OLGA CAMPOS BERLANGA;Regidor/a;;PSC-CP;;9;15/6/2019
815740003;Municipis;JOAN BROSA ROJAS;Regidor/a;;PSC-CP;;10;15/6/2019
815740003;Municipis;VICTOR MIGUEL GABARRÓN BENÍTEZ;Regidor/a;;PSC-CP;;11;15/6/2019
815740003;Municipis;JOSÉ LUIS REGUEIRA SANTOS ;Regidor/a;;PSC-CP;;12;15/6/2019
815740003;Municipis;MIQUEL FUENTES I NÚÑEZ;Regidor/a;;ERC -AM;;13;15/6/2019
815740003;Municipis;NOELIA FERNÀNDEZ I CAROD;Regidor/a;;ERC -AM;;14;15/6/2019
815740003;Municipis;PERE SIERRA I BALASCH;Regidor/a;;ERC -AM;;15;15/6/2019
815740003;Municipis;JOSÉ JAVIER SALDAÑA MUÑOZ;Regidor/a;;Cs;;16;15/6/2019
815740003;Municipis;FERRAN MORERA VILLALONGA;Regidor/a;;SFP;;17;15/6/2019
815800000;Municipis;JOAN BORRÀS ALBORCH;Alcalde/ssa;Governació, Urbanisme, Seguretat Ciutadana, Comunicació i Esports;ERC-AM;;1;15/6/2019
815800000;Municipis;JORDI BOU COMPTE;Tinent/a d'Alcalde;Habitatge, Obres, Serveis, LLicències, Agricultura, Cultura i Festes;FEP-JxCat-JUNTS;;2;15/6/2019
815800000;Municipis;ALBERT QUEROL I LACARTE;Tinent/a d'Alcalde;Hisenda, Medi Ambient, Mobilitat;ERC - AM;;3;15/6/2019
815800000;Municipis;CRISTINA TORRENT I ORIOL;Regidor/a;Benestar, Jovent, Comerç, Participació;ERC - AM;;4;15/6/2019
815800000;Municipis;SÍLVIA ROMERO I SEGARRA;Regidor/a;Sanitat. Igualtat de Gènere, Personal;ERC - AM;;5;15/6/2019
815800000;Municipis;ANNA SERRA GARCIA ;Regidor/a;Educació i Infància, Turisme i Cooperació;FEP-JxCat-JUNTS;;6;15/6/2019
815800000;Municipis;MARIA JOSÉ GINER MARTOS;Regidor/a;;SumemperelPapio;;7;15/6/2019
815800000;Municipis;ANA SCHKOT LOZANO ;Regidor/a;;SumemperelPapio;;8;15/6/2019
815800000;Municipis;MARIA JESÚS ÁLVAREZ DE MARCOS;Regidor/a;;SumemperelPapio;;9;15/6/2019
815800000;Municipis;ISAAC ROSA VILLARRASA ;Regidor/a;;SumemperelPapio;;10;15/6/2019
815800000;Municipis;MERITXELL AGUILAR GARCIA;Regidor/a;;C.U.P.-AMUNT;;11;15/6/2019
811200000;Municipis;ENRIC VILAREGUT I SAEZ;Tinent/a d'Alcalde;;ERC - JFM - AM;;2;
811200000;Municipis;RAFAEL CUENCA GAMIZ;Tinent/a d'Alcalde;;ERC - JFM - AM;;5;
811200000;Municipis;ESTELA VÁZQUEZ GRANADOS;Regidor/a;;PSC - CP;;20;
811200000;Municipis;MARIA JOSEP PALOMAR I GONZALEZ;Tinent/a d'Alcalde;;ERC - JFM - AM;;4;
811200000;Municipis;ALEIX ESTRADA CARRERA;Regidor/a;;JxCAT-JUNTS;;12;
811200000;Municipis;EVA FONT I MORATÓ;Tinent/a d'Alcalde;;ERC - JFM - AM;;6;
811200000;Municipis;ARNAU ROVIRA MARTÍNEZ ;Tinent/a d'Alcalde;;JxCAT-JUNTS;;3;
811200000;Municipis;PERE COMPTE I LÓPEZ;Regidor/a;;ERC - JFM - AM;;10;
811200000;Municipis;MARIA TERESA ANGLADA MAS;Regidor/a;;ERC - JFM - AM;;9;
811200000;Municipis;EDUARD ROBLES I SERRADELL;Tinent/a d'Alcalde;;ERC - JFM - AM;;7;
811200000;Municipis;DAVID BOSCH PETIT ;Regidor/a;;JxCAT-JUNTS;;14;
811200000;Municipis;ANTONI POYATO RODRIGUEZ;Regidor/a;;PSC - CP;;19;
811200000;Municipis;LLUÏSA BAUTISTA SÁNCHEZ ;Tinent/a d'Alcalde;;JxCAT-JUNTS;;8;
811200000;Municipis;PACO ZAMBRANA TINOCO;Regidor/a;;SOMI;;21;
811200000;Municipis;MAIRA COSTA CASAS ;Regidor/a;;CUP - AMUNT;;15;
811200000;Municipis;NÚRIA MARTÍNEZ MOLIST ;Regidor/a;;JxCAT-JUNTS;;13;
815930008;Municipis;MANUEL LOSADA SEIVANE;Regidor/a;;Cs;;17;15/6/2019
816070005;Municipis;RAMON CASALS COSTA;Alcalde/ssa;Urbanisme, Medi Ambient, Sanitat;JxCat-JUNTS;;1;15/6/2019
816070005;Municipis;DAMIÀ PICAS BALTANÁS ;Tinent/a d'Alcalde;Obres, Serveis, Turisme;JxCat-JUNTS;;2;15/6/2019
816070005;Municipis;JOSEP SALA SERRA;Tinent/a d'Alcalde;Hisenda, Educació, Benestar Social, Noves Tecnologies;JxCat-JUNTS;;3;15/6/2019
816070005;Municipis;MARC TORT CARRERA ;Regidor/a;Cultura, Joventut, Esports, Comunicació;JxCat-JUNTS;;4;15/6/2019
816070005;Municipis;GABRIEL RODENAS COROMINAS;Regidor/a;;PAP-AMUNT;;5;15/6/2019
816070005;Municipis;MARC BATISTE ADELL;Regidor/a;;PAP-AMUNT;;6;15/6/2019
816070005;Municipis;ERNEST VERDAGUER VILAGELIU;Regidor/a;;PAP-AMUNT;;7;15/6/2019
816140003;Municipis;JORDI MADRID ROCA;Alcalde/ssa;Organització Interna, Obres i Urbanisme;ERC-AM;;1;15/6/2019
811200000;Municipis;ALBERT GENERÓ PRAT;Regidor/a;;CUP - AMUNT;;16;
811200000;Municipis;ALEX GARRIDO I SERRA;Alcalde/ssa;;ERC - JFM - AM;;1;
811200000;Municipis;MARTA MORETA ROVIRA;Regidor/a;;PSC - CP;;18;
816140003;Municipis;JOSEP LLOPART GARDELA;Tinent/a d'Alcalde;Obres i Urbanisme, Empres i Ocupació, Sanitat;JUNTS;;2;15/6/2019
816140003;Municipis;NEUS NÚÑEZ BOSCH;Tinent/a d'Alcalde;Joventut, Festes, Barris i Pobles;ERC-AM;;3;15/6/2019
816140003;Municipis;ANNA PALLEROLS FERRER;Tinent/a d'Alcalde;Gent Gran, Cultura, Igualtat de Gènere;JUNTS;;4;15/6/2019
816140003;Municipis;ANGEL SABATÉ SOLÀ;Tinent/a d'Alcalde;Hisenda, Mercats, Noves Tecnologies, Participació;ERC-AM;;5;15/6/2019
816140003;Municipis;JOSEP MARIA ROSELL BRUNA;Tinent/a d'Alcalde;Seguretat i Civisme, Educació, Turisme, Fires;JUNTS;;6;15/6/2019
816140003;Municipis;JAUME RAVENTÓS BONAVIDA;Regidor/a;Medi Ambient, Protecció Civil, Transports, IPSA;ERC-AM;;7;15/6/2019
816140003;Municipis;MARGARITA IMMACULADA RIVADEMAR ESTELA;Regidor/a;Serveis Socials i Família;ERC-AM;;8;15/6/2019
816140003;Municipis;JORDI PAU CARDUS;Regidor/a;Comunicació;JUNTS;;9;15/6/2019
816140003;Municipis;FRANCISCO JAVIER PERELLON BRAVO;Regidor/a;;PSC-CP;;10;15/6/2019
816140003;Municipis;MARIA DEL CARMEN GONZALEZ ANJAUMA INDEPENDENT;Regidor/a;;PSC-CP;;11;15/6/2019
816140003;Municipis;JUAN MIGUEL RAMIREZ FERNANDEZ;Regidor/a;;PSC-CP;;12;15/6/2019
816140003;Municipis;MONTSERRAT PORRAS RODRIGUEZ INDEPENDENT;Regidor/a;;PSC-CP;;13;15/6/2019
816140003;Municipis;SANDRA BERNAD MARTINEZ;Regidor/a;;AED-ECG;;14;15/6/2019
816140003;Municipis;JORGE JAVIER BERNUÉS JORBA;Regidor/a;;Cs;;15;15/6/2019
816140003;Municipis;JULIA BUENO GARCÍA;Regidor/a;;CUP-AMUNT;;16;15/6/2019
816140003;Municipis;FRANCISCO IBÁÑEZ LÓPEZ;Regidor/a;;PP;;17;15/6/2019
816290004;Municipis;GERARD PARCERISAS;Alcalde/ssa;Medi Ambient, Protocol, Parcs i Jardins;ERC;;1;15/6/2019
816290004;Municipis;JORDI PARCERISAS VALLS INDEPENDENT;Tinent/a d'Alcalde;Urbanisme, Obres i Serveis, Parcs i Jardins, Comunicació i Serveis Territorials;JUNTS;;2;15/6/2019
816290004;Municipis;JAVIER FORNER ESTEVE;Tinent/a d'Alcalde;Hisenda, Promoció Econòmica, Ocupació, Esports i Turisme;ERC-AM;;3;15/6/2019
816290004;Municipis;IRENE ABAD GIL;Tinent/a d'Alcalde;Acció Social, Comunicació, Gent Gran i Salut;ERC-AM;;4;15/6/2019
816290004;Municipis;GEMMA FABRÈS CASALS;Regidor/a;Festes, Joventut, Promoció Econòmica i Ocupació Tradicions i Turisme;ERC-AM;;5;15/6/2019
816290004;Municipis;JAVIER ALBERICH RUIZ;Regidor/a;Governació, Urbanitzacions, Règim Intern i Personal;ERC-AM;;6;15/6/2019
816290004;Municipis;MARIA DELS ÀNGELS LORÉS OTZET INDEPENDENT;Regidor/a;Atenció i Participació Ciutadana, CRIP, Cultura, Ensenyament, Tradicions i Transparència;JUNTS;;7;15/6/2019
816290004;Municipis;DANIEL VENDRELL DOMINGUEZ INDEPENDENT;Regidor/a;;SUMEM-CP;;8;15/6/2019
816290004;Municipis;CARME ZARAGOZA OTON;Regidor/a;;SUMEM-CP;;9;15/6/2019
816290004;Municipis;JAUME TRIAS CAMBRA;Regidor/a;;SUMEM-CP;;10;15/6/2019
816290004;Municipis;JORDI RAMAS HINOJOSA;Regidor/a;;SUMEM-CP;;11;15/6/2019
816350006;Municipis;XAVIER AMOR MARTIN;Alcalde/ssa;Alcaldia;PSC-CP;;1;15/6/2019
816350006;Municipis;SÍLVIA BIOSCA ESTOPÀ ;Tinent/a d'Alcalde;Comunicació i Planificació Estratègica;PSC-CP;;2;15/6/2019
816350006;Municipis;SANDRA PEREZ MALDONADO ;Tinent/a d'Alcalde;Educació i Cultura;PSC-CP;;3;15/6/2019
816350006;Municipis;JORDI MASNOU RIDAURA ;Tinent/a d'Alcalde;Seguretat i Mobilitat, Empresa i Planejament i Grans Projectes;PSC-CP;;4;15/6/2019
816350006;Municipis;SANTIAGO MACIP ESTELLER;Tinent/a d'Alcalde;Salut, medi Ambient i Bnestar Animal;PSC-CP;;5;15/6/2019
816350006;Municipis;ESTER PUERTAS IGLESIAS;Regidor/a;RRHH, Ocupació i Pineda Digital;PSC-CP;;6;15/6/2019
816350006;Municipis;SANDRA VILLARTE PAZOS;Regidor/a;Barris, Serveis Municipals i Parcs i Jardins;PSC-CP;;7;15/6/2019
816350006;Municipis;SONIA MORALEDA CAMPAYO;Regidor/a;Comerç, Turisme i Mercats;PSC-CP;;8;15/6/2019
816350006;Municipis;MARTA MARTÍN AGEA ;Regidor/a;Drets Socials i Acccés a l'Habitatge;PSC-CP;;9;15/6/2019
816350006;Municipis;JORGE TORRES ALMIRÓN;Regidor/a;Esports, Joventut i Platges;PSC-CP;;10;15/6/2019
816350006;Municipis;FRANCISCO JAVIER AGUIRRE RODRÍGUEZ-PORTUGUÉS;Regidor/a;Hisenda i Compres;PSC-CP;;11;15/6/2019
816350006;Municipis;VERÓNICA REBOLLO GUILLÉN;Regidor/a;Participació Ciutadana, Diversitat, polítiques de Gènere i Gent Gran;PSC-CP;;12;15/6/2019
816350006;Municipis;MÒNICA PALACÍN PARÍS;Regidor/a;;ERC-JuntsxPined;;13;15/6/2019
816350006;Municipis;JAUME VALLS CASALS;Regidor/a;;ERC-JuntsxPined;;14;15/6/2019
816350006;Municipis;MARIA CARMEN VILA ZURANO;Regidor/a;;ERC-JuntsxPined;;15;15/6/2019
816350006;Municipis;FRANCESC GIL GONZÀLEZ;Regidor/a;;ERC-JuntsxPined;;16;15/6/2019
816350006;Municipis;MERITXELL MATEU ESTOPA;Regidor/a;;ERC-JuntsxPined;;17;15/6/2019
816350006;Municipis;HUGO ERNESTO GUFFANTI RISO;Regidor/a;;ERC-JuntsxPined;;18;15/6/2019
816350006;Municipis;MARTA GARCIA GONZÁLEZ;Regidor/a;;ERC-JuntsxPined;;19;15/6/2019
816350006;Municipis;NOEMÍ LLORENS LLEONART;Regidor/a;;ENMARXA-JXCAT-J;;20;15/6/2019
816350006;Municipis;MARCOS ORTEGA CANILLAS;Regidor/a;;PEC-ECG;;21;15/6/2019
816400000;Municipis;VANESSA GASCÓ MOLNER;Alcalde/ssa;Governació, Relacions Institucionals, Hisenda, Ensenyament;JUNTS;;1;15/6/2019
816400000;Municipis;JOAN JOSEP ATIENZA GARCIA;Tinent/a d'Alcalde;Promoció Econòmica, Cultura, LLeure, Participació Ciutadana, Esports;JUNTS;;2;15/6/2019
816400000;Municipis;ANNA Mª CALVETE SERRATE;Tinent/a d'Alcalde;Benestar Social, Salut, Ocupació, Joventut;JUNTS;;3;15/6/2019
816400000;Municipis;JOAN RAMON TETAS;Tinent/a d'Alcalde;Urbanisme, Serveis Municipals, Medi Natural, Mobilitat;JUNTS;;4;15/6/2019
816400000;Municipis;DOLORS CHACÓN I MOLINA;Regidor/a;;ERC-AM;;5;15/6/2019
816400000;Municipis;RAFAEL RAMON I MARTORELL;Regidor/a;;ERC-AM;;6;15/6/2019
816400000;Municipis;CRISTINA DOMÈNECH I HILL;Regidor/a;;ERC-AM;;7;15/6/2019
816400000;Municipis;MARCOS MARTINEZ I GIL;Regidor/a;;ERC-AM;;8;15/6/2019
816400000;Municipis;ALBA MITJANS PIÑOL;Regidor/a;;CUP-AMUNT;;9;15/6/2019
816530008;Municipis;ANTONI MABRAS MARIMON;Alcalde/ssa;Hisenda, Règim Intern, Promoció Econòmica. Via Pública;P!;;1;15/6/2019
816530008;Municipis;MARIA PAZ CASTAÑO VEGA;Tinent/a d'Alcalde;Ensenyament, Participació Ciutadana, Gent Gran, Serveis Socials;P!;;2;15/6/2019
816530008;Municipis;FREDERIC MARÍ CASANOVAS;Tinent/a d'Alcalde;Mobilitat, Urbanisme, Projectes Estratègics;PSC-CP;;3;15/6/2019
816530008;Municipis;BERTA PONS MOLINA;Tinent/a d'Alcalde;Medi Ambient, Salut Comunitària, Esports, Igualtat;P!;;4;15/6/2019
816530008;Municipis;MONTSERRAT SANOU CATASUS;Regidor/a;Joventut, Turisme, Cultura, Festes, Noves Tecnologies;P!;;5;15/6/2019
816530008;Municipis;SANTIAGO BROCH MIQUEL;Regidor/a;;JUNTS;;6;15/6/2019
816530008;Municipis;LUIS PEREZ MAÑOSAS;Regidor/a;;JUNTS;;7;15/6/2019
816530008;Municipis;MARIA DEL CARMEN VALLÈS AMATLLERT INDEPENDENT;Regidor/a;;JUNTS;;8;15/6/2019
816530008;Municipis;ESTHER TOURIÑAN MORIST;Regidor/a;;JUNTS;;9;15/6/2019
816530008;Municipis;JAVIER GONZÁLEZ SÁNCHEZ INDEPENDENT;Regidor/a;;JUNTS;;10;15/6/2019
816530008;Municipis;ALBERT DURAN SERRA;Regidor/a;;ERC-AM;;11;15/6/2019
816660009;Municipis;ENRIC PLA ARAMBERRI;Alcalde/ssa;Ecomomia i Hisenda, Esports;ERC-AM;;1;15/6/2019
816660009;Municipis;CARLES TRAFÍ VILALTA ;Tinent/a d'Alcalde;Urbanisme i Serveis, Medi Ambient i Sostenibilitat;ERC-AM;;2;15/6/2019
816660009;Municipis;XAVIER SERRA ALSINA;Tinent/a d'Alcalde;Turisme i Promoció Econòmica, Empresa i Ocupació, Sanitat, Benestar Social;ERC-AM;;3;15/6/2019
816660009;Municipis;NATÀLIA BOSCH TEJEDERAS ;Tinent/a d'Alcalde;Atenció a les Persones, Cultura, Cases Disseminades;ERC-AM;;4;15/6/2019
816660009;Municipis;ROGER MATEUS ILLA ;Regidor/a;Ensenyament, Festes;ERC-AM;;5;15/6/2019
816660009;Municipis;JORDI BOIXADER VILELLA;Regidor/a;Noves Tecnologies, Comunicació i Transparència, Participació;ERC-AM;;6;15/6/2019
816660009;Municipis;VICENÇ LINARES CLOTA;Regidor/a;;JxCAT-JUNTS;;7;15/6/2019
816660009;Municipis;JORDI IZQUIERDO TRAVERIA ;Regidor/a;;JxCAT-JUNTS;;8;15/6/2019
816660009;Municipis;JOAN JOSEP PENAS CANSECO ;Regidor/a;;JxCAT-JUNTS;;9;15/6/2019
816720002;Municipis;JAVIER SILVA PEREZ;Alcalde/ssa;Comunicació, Govern Obert i Transició Energètica;PSC-CP;;1;15/6/2019
816720002;Municipis;MARIA TANIA BRAVO GARCIA;Tinent/a d'Alcalde;Secretaria,Organització,Admó de Personal,Serveis Econòmics,Atenció C., D.Local,Igualtat i LGTBI;PSC-CP;;2;15/6/2019
816720002;Municipis;MIGUEL FRANCISCO FERRE PORRAS;Tinent/a d'Alcalde;Seguretat Ciutadana,Espai Públic,Serveis Municipals,Medi Ambient i Sostenibilitat,Habitatge i Festes;PSC-CP;;3;15/6/2019
816720002;Municipis;MARIA DEL CARMEN ACOSTA SANZ;Tinent/a d'Alcalde;Benestar, Cohesió Social i Capacitat Diverses, Infància, Salut i Consum;PSC-CP;;4;15/6/2019
816720002;Municipis;MARIA CARMEN BERENGUER JIMENEZ;Tinent/a d'Alcalde;Cultura, Joventut i Comerç;PSC-CP;;5;15/6/2019
816720002;Municipis;JOEL FERNANDEZ BORRULL;Regidor/a;Educació, Esports, Benestar Animal, Convivència i Ciutadania;PSC-CP;;6;15/6/2019
816720002;Municipis;SUSANA GARCIA DIAZ;Regidor/a;Gent Gran, Cooperació, Solidaritat i Desenvolupamanet Urbà;PSC-CP;;7;15/6/2019
816720002;Municipis;JOSE EMILIO LITRAN CUADRADO;Regidor/a;Patrimoni i Memòria Històrica;PSC-CP;;8;15/6/2019
816720002;Municipis;MARIA MICAELA BLANCH RUBIO;Regidor/a;;PSC-CP;;9;15/6/2019
816720002;Municipis;TONI FLORES ORTEGA;Regidor/a;;ERC-AM;;10;15/6/2019
816720002;Municipis;ROSER SANGLAS VIA;Regidor/a;;ERC-AM;;11;15/6/2019
816720002;Municipis;RAMON MAYORAL RICART;Regidor/a;;PDeCAT-JUNTS;;12;15/6/2019
816720002;Municipis;DOLORES DELGADO LÓPEZ;Regidor/a;;PECP-ECG;;13;15/6/2019
816880001;Municipis;JOSEP TUTUSAUS BUSANTE;Alcalde/ssa;Alcaldia, Urbanisme, Obres P., R. Institucionals, Turisme, P. Econòmica i Educació;PP;;1;15/6/2019
816880001;Municipis;JORGE DIAZ CANOVAS;Tinent/a d'Alcalde;Medi Ambient, Medi Natural, Governació i Serveis Públics;PP;;2;15/6/2019
816880001;Municipis;MANUEL CANDELAS MAZCUÑAN ;Tinent/a d'Alcalde;Esports, Joventut, Salut Pública i Sanitat;PP;;3;15/6/2019
816880001;Municipis;ISABEL MARTOS MARTÍNEZ;Regidor/a;Igualtat, Cultura, Benestar Social i Gent Gran;PP;;4;15/6/2019
816880001;Municipis;LLUÍS ESCARDÓ BAS;Regidor/a;;JUNTS;;5;15/6/2019
816880001;Municipis;FRANCESC DE PAULA PORTELLA MARIMON;Regidor/a;;JUNTS;;6;15/6/2019
816880001;Municipis;CRISTINA GARCIA MILL;Regidor/a;;PEI;;7;15/6/2019
816910007;Municipis;LLUIS MIJOLER MARTÍNEZ;Alcalde/ssa;Alcaldia;EPC-ECG;;1;15/6/2019
816910007;Municipis;JOAQUIM BARTOLOME CAPDEVILA;Tinent/a d'Alcalde;Acció Ambiental, Energia, Serveis i Ciutadania;EPC-ECG;;4;15/6/2019
